"source","target","weight","type"
"look","expans",10,"undirected"
"mind","expans",1,"undirected"
"see","clue",8,"undirected"
"feel","clue",7,"undirected"
"think","clue",13,"undirected"
"look","clue",18,"undirected"
"mind","clue",6,"undirected"
"see","advanc",12,"undirected"
"feel","advanc",9,"undirected"
"think","advanc",20,"undirected"
"look","advanc",16,"undirected"
"mind","advanc",3,"undirected"
"see","technolog",15,"undirected"
"feel","technolog",7,"undirected"
"think","technolog",13,"undirected"
"look","technolog",18,"undirected"
"mind","technolog",7,"undirected"
"see","explod",13,"undirected"
"feel","explod",29,"undirected"
"think","explod",20,"undirected"
"look","explod",9,"undirected"
"mind","explod",6,"undirected"
"see","warrior",4,"undirected"
"feel","warrior",3,"undirected"
"think","warrior",10,"undirected"
"look","warrior",6,"undirected"
"see","kick",62,"undirected"
"feel","kick",50,"undirected"
"think","kick",36,"undirected"
"look","kick",46,"undirected"
"mind","kick",9,"undirected"
"see","scream",106,"undirected"
"feel","scream",76,"undirected"
"think","scream",68,"undirected"
"look","scream",75,"undirected"
"mind","scream",28,"undirected"
"see","disbelief",16,"undirected"
"feel","disbelief",6,"undirected"
"think","disbelief",6,"undirected"
"look","disbelief",26,"undirected"
"mind","disbelief",2,"undirected"
"see","chanc",76,"undirected"
"feel","chanc",50,"undirected"
"think","chanc",88,"undirected"
"look","chanc",74,"undirected"
"mind","chanc",19,"undirected"
"see","crackl",12,"undirected"
"feel","crackl",4,"undirected"
"think","crackl",6,"undirected"
"look","crackl",9,"undirected"
"mind","crackl",2,"undirected"
"see","chase",29,"undirected"
"feel","chase",9,"undirected"
"think","chase",29,"undirected"
"look","chase",32,"undirected"
"mind","chase",8,"undirected"
"see","mob",7,"undirected"
"feel","mob",6,"undirected"
"think","mob",12,"undirected"
"look","mob",5,"undirected"
"mind","mob",2,"undirected"
"see","doubt",68,"undirected"
"feel","doubt",48,"undirected"
"think","doubt",78,"undirected"
"look","doubt",81,"undirected"
"mind","doubt",27,"undirected"
"see","chuckl",17,"undirected"
"feel","chuckl",16,"undirected"
"think","chuckl",39,"undirected"
"look","chuckl",42,"undirected"
"mind","chuckl",6,"undirected"
"see","easier",9,"undirected"
"feel","easier",17,"undirected"
"think","easier",40,"undirected"
"look","easier",22,"undirected"
"mind","easier",3,"undirected"
"see","rifl",71,"undirected"
"feel","rifl",26,"undirected"
"think","rifl",41,"undirected"
"look","rifl",62,"undirected"
"mind","rifl",5,"undirected"
"see","solid",24,"undirected"
"feel","solid",41,"undirected"
"think","solid",14,"undirected"
"look","solid",22,"undirected"
"mind","solid",6,"undirected"
"see","realiti",20,"undirected"
"feel","realiti",23,"undirected"
"think","realiti",28,"undirected"
"look","realiti",18,"undirected"
"mind","realiti",17,"undirected"
"see","corridor",71,"undirected"
"feel","corridor",21,"undirected"
"think","corridor",45,"undirected"
"look","corridor",76,"undirected"
"mind","corridor",8,"undirected"
"see","crouch",48,"undirected"
"feel","crouch",33,"undirected"
"think","crouch",15,"undirected"
"look","crouch",46,"undirected"
"mind","crouch",6,"undirected"
"see","hunt",23,"undirected"
"feel","hunt",14,"undirected"
"think","hunt",20,"undirected"
"look","hunt",20,"undirected"
"mind","hunt",3,"undirected"
"see","cover",144,"undirected"
"feel","cover",76,"undirected"
"think","cover",72,"undirected"
"look","cover",147,"undirected"
"mind","cover",19,"undirected"
"see","creatur",98,"undirected"
"feel","creatur",42,"undirected"
"think","creatur",55,"undirected"
"look","creatur",77,"undirected"
"mind","creatur",20,"undirected"
"see","haul",20,"undirected"
"feel","haul",12,"undirected"
"think","haul",11,"undirected"
"look","haul",17,"undirected"
"mind","haul",2,"undirected"
"see","higher",32,"undirected"
"feel","higher",16,"undirected"
"think","higher",14,"undirected"
"look","higher",17,"undirected"
"mind","higher",8,"undirected"
"see","eastern",6,"undirected"
"feel","eastern",2,"undirected"
"think","eastern",4,"undirected"
"look","eastern",6,"undirected"
"see","strip",22,"undirected"
"feel","strip",29,"undirected"
"think","strip",19,"undirected"
"look","strip",25,"undirected"
"mind","strip",6,"undirected"
"see","injuri",9,"undirected"
"feel","injuri",8,"undirected"
"think","injuri",10,"undirected"
"look","injuri",11,"undirected"
"mind","injuri",3,"undirected"
"see","trigger",26,"undirected"
"feel","trigger",31,"undirected"
"think","trigger",12,"undirected"
"look","trigger",20,"undirected"
"mind","trigger",11,"undirected"
"see","inner",27,"undirected"
"feel","inner",16,"undirected"
"think","inner",11,"undirected"
"look","inner",22,"undirected"
"mind","inner",8,"undirected"
"see","obstacl",2,"undirected"
"feel","obstacl",2,"undirected"
"think","obstacl",3,"undirected"
"look","obstacl",4,"undirected"
"see","bet",14,"undirected"
"feel","bet",3,"undirected"
"think","bet",10,"undirected"
"look","bet",14,"undirected"
"mind","bet",3,"undirected"
"see","suppli",24,"undirected"
"feel","suppli",14,"undirected"
"think","suppli",25,"undirected"
"look","suppli",15,"undirected"
"mind","suppli",1,"undirected"
"see","initi",23,"undirected"
"feel","initi",18,"undirected"
"think","initi",22,"undirected"
"look","initi",9,"undirected"
"mind","initi",3,"undirected"
"see","stun",20,"undirected"
"feel","stun",24,"undirected"
"think","stun",20,"undirected"
"look","stun",42,"undirected"
"mind","stun",4,"undirected"
"see","horrifi",16,"undirected"
"feel","horrifi",12,"undirected"
"think","horrifi",13,"undirected"
"look","horrifi",25,"undirected"
"mind","horrifi",5,"undirected"
"see","cloud",80,"undirected"
"feel","cloud",24,"undirected"
"think","cloud",27,"undirected"
"look","cloud",46,"undirected"
"mind","cloud",7,"undirected"
"see","lightn",18,"undirected"
"feel","lightn",3,"undirected"
"think","lightn",4,"undirected"
"look","lightn",7,"undirected"
"mind","lightn",1,"undirected"
"see","connect",60,"undirected"
"feel","connect",57,"undirected"
"think","connect",55,"undirected"
"look","connect",53,"undirected"
"mind","connect",33,"undirected"
"see","addit",12,"undirected"
"feel","addit",9,"undirected"
"think","addit",13,"undirected"
"look","addit",11,"undirected"
"mind","addit",1,"undirected"
"see","panic",35,"undirected"
"feel","panic",65,"undirected"
"think","panic",38,"undirected"
"look","panic",20,"undirected"
"mind","panic",15,"undirected"
"see","safer",3,"undirected"
"feel","safer",17,"undirected"
"think","safer",10,"undirected"
"look","safer",8,"undirected"
"see","ensur",5,"undirected"
"feel","ensur",4,"undirected"
"think","ensur",5,"undirected"
"look","ensur",11,"undirected"
"mind","ensur",2,"undirected"
"see","loyalti",4,"undirected"
"feel","loyalti",6,"undirected"
"think","loyalti",6,"undirected"
"look","loyalti",2,"undirected"
"mind","loyalti",2,"undirected"
"see","wound",60,"undirected"
"feel","wound",49,"undirected"
"think","wound",47,"undirected"
"look","wound",61,"undirected"
"mind","wound",5,"undirected"
"see","paranoid",3,"undirected"
"feel","paranoid",1,"undirected"
"think","paranoid",12,"undirected"
"look","paranoid",4,"undirected"
"mind","paranoid",3,"undirected"
"see","safeti",32,"undirected"
"feel","safeti",18,"undirected"
"think","safeti",21,"undirected"
"look","safeti",22,"undirected"
"mind","safeti",5,"undirected"
"see","blood",149,"undirected"
"feel","blood",124,"undirected"
"think","blood",64,"undirected"
"look","blood",131,"undirected"
"mind","blood",14,"undirected"
"see","mess",23,"undirected"
"feel","mess",15,"undirected"
"think","mess",35,"undirected"
"look","mess",25,"undirected"
"mind","mess",8,"undirected"
"see","winc",23,"undirected"
"feel","winc",20,"undirected"
"think","winc",19,"undirected"
"look","winc",40,"undirected"
"mind","winc",8,"undirected"
"see","infect",18,"undirected"
"feel","infect",19,"undirected"
"think","infect",23,"undirected"
"look","infect",19,"undirected"
"mind","infect",4,"undirected"
"see","leak",15,"undirected"
"feel","leak",14,"undirected"
"think","leak",9,"undirected"
"look","leak",12,"undirected"
"mind","leak",2,"undirected"
"see","harm",15,"undirected"
"feel","harm",11,"undirected"
"think","harm",13,"undirected"
"look","harm",14,"undirected"
"mind","harm",2,"undirected"
"see","bullet",22,"undirected"
"feel","bullet",28,"undirected"
"think","bullet",14,"undirected"
"look","bullet",22,"undirected"
"mind","bullet",4,"undirected"
"see","extract",8,"undirected"
"feel","extract",2,"undirected"
"think","extract",6,"undirected"
"look","extract",5,"undirected"
"mind","extract",1,"undirected"
"see","recoveri",2,"undirected"
"feel","recoveri",2,"undirected"
"think","recoveri",7,"undirected"
"look","recoveri",5,"undirected"
"mind","recoveri",1,"undirected"
"see","slot",11,"undirected"
"feel","slot",2,"undirected"
"think","slot",4,"undirected"
"look","slot",5,"undirected"
"see","plant",29,"undirected"
"feel","plant",28,"undirected"
"think","plant",29,"undirected"
"look","plant",46,"undirected"
"mind","plant",6,"undirected"
"see","angl",57,"undirected"
"feel","angl",16,"undirected"
"think","angl",21,"undirected"
"look","angl",35,"undirected"
"mind","angl",3,"undirected"
"see","ultim",2,"undirected"
"feel","ultim",4,"undirected"
"think","ultim",3,"undirected"
"look","ultim",4,"undirected"
"see","revers",5,"undirected"
"feel","revers",8,"undirected"
"think","revers",4,"undirected"
"look","revers",9,"undirected"
"mind","revers",1,"undirected"
"see","downward",8,"undirected"
"feel","downward",4,"undirected"
"think","downward",2,"undirected"
"look","downward",4,"undirected"
"see","comput",48,"undirected"
"feel","comput",33,"undirected"
"think","comput",46,"undirected"
"look","comput",72,"undirected"
"mind","comput",14,"undirected"
"see","sharpli",18,"undirected"
"feel","sharpli",7,"undirected"
"think","sharpli",11,"undirected"
"look","sharpli",43,"undirected"
"see","flow",29,"undirected"
"feel","flow",45,"undirected"
"think","flow",27,"undirected"
"look","flow",25,"undirected"
"mind","flow",16,"undirected"
"see","trade",19,"undirected"
"feel","trade",2,"undirected"
"think","trade",13,"undirected"
"look","trade",12,"undirected"
"see","four",85,"undirected"
"feel","four",47,"undirected"
"think","four",55,"undirected"
"look","four",76,"undirected"
"mind","four",12,"undirected"
"see","compound",11,"undirected"
"feel","compound",7,"undirected"
"think","compound",3,"undirected"
"look","compound",10,"undirected"
"mind","compound",4,"undirected"
"see","luck",8,"undirected"
"feel","luck",9,"undirected"
"think","luck",23,"undirected"
"look","luck",15,"undirected"
"mind","luck",6,"undirected"
"see","widen",29,"undirected"
"feel","widen",15,"undirected"
"think","widen",13,"undirected"
"look","widen",33,"undirected"
"mind","widen",3,"undirected"
"see","gasp",38,"undirected"
"feel","gasp",45,"undirected"
"think","gasp",23,"undirected"
"look","gasp",52,"undirected"
"mind","gasp",6,"undirected"
"see","shove",38,"undirected"
"feel","shove",36,"undirected"
"think","shove",37,"undirected"
"look","shove",52,"undirected"
"mind","shove",4,"undirected"
"see","privaci",15,"undirected"
"feel","privaci",12,"undirected"
"think","privaci",7,"undirected"
"look","privaci",12,"undirected"
"mind","privaci",4,"undirected"
"see","cell",46,"undirected"
"feel","cell",37,"undirected"
"think","cell",42,"undirected"
"look","cell",46,"undirected"
"mind","cell",11,"undirected"
"see","hulk",8,"undirected"
"feel","hulk",1,"undirected"
"think","hulk",1,"undirected"
"look","hulk",2,"undirected"
"see","vast",34,"undirected"
"feel","vast",25,"undirected"
"think","vast",18,"undirected"
"look","vast",18,"undirected"
"mind","vast",17,"undirected"
"see","tangl",22,"undirected"
"feel","tangl",6,"undirected"
"think","tangl",13,"undirected"
"look","tangl",12,"undirected"
"mind","tangl",2,"undirected"
"see","tank",24,"undirected"
"feel","tank",14,"undirected"
"think","tank",13,"undirected"
"look","tank",22,"undirected"
"mind","tank",6,"undirected"
"see","solv",11,"undirected"
"feel","solv",6,"undirected"
"think","solv",14,"undirected"
"look","solv",7,"undirected"
"mind","solv",4,"undirected"
"see","conflict",4,"undirected"
"feel","conflict",12,"undirected"
"think","conflict",9,"undirected"
"look","conflict",11,"undirected"
"mind","conflict",1,"undirected"
"see","jumbl",4,"undirected"
"feel","jumbl",1,"undirected"
"think","jumbl",3,"undirected"
"look","jumbl",6,"undirected"
"mind","jumbl",5,"undirected"
"see","peer",123,"undirected"
"feel","peer",31,"undirected"
"think","peer",30,"undirected"
"look","peer",101,"undirected"
"mind","peer",8,"undirected"
"see","investig",9,"undirected"
"feel","investig",7,"undirected"
"think","investig",10,"undirected"
"look","investig",20,"undirected"
"mind","investig",5,"undirected"
"see","weird",27,"undirected"
"feel","weird",41,"undirected"
"think","weird",26,"undirected"
"look","weird",23,"undirected"
"mind","weird",3,"undirected"
"see","halfway",28,"undirected"
"feel","halfway",18,"undirected"
"think","halfway",10,"undirected"
"look","halfway",32,"undirected"
"mind","halfway",5,"undirected"
"see","polici",2,"undirected"
"feel","polici",5,"undirected"
"think","polici",3,"undirected"
"look","polici",4,"undirected"
"see","rip",25,"undirected"
"feel","rip",23,"undirected"
"think","rip",13,"undirected"
"look","rip",18,"undirected"
"mind","rip",7,"undirected"
"see","monster",21,"undirected"
"feel","monster",28,"undirected"
"think","monster",30,"undirected"
"look","monster",15,"undirected"
"mind","monster",6,"undirected"
"see","caution",7,"undirected"
"feel","caution",7,"undirected"
"think","caution",10,"undirected"
"look","caution",6,"undirected"
"mind","caution",1,"undirected"
"see","froze",26,"undirected"
"feel","froze",8,"undirected"
"think","froze",14,"undirected"
"look","froze",34,"undirected"
"mind","froze",3,"undirected"
"see","smarter",2,"undirected"
"feel","smarter",3,"undirected"
"think","smarter",6,"undirected"
"look","smarter",5,"undirected"
"mind","smarter",2,"undirected"
"see","attach",29,"undirected"
"feel","attach",18,"undirected"
"think","attach",10,"undirected"
"look","attach",18,"undirected"
"mind","attach",6,"undirected"
"see","bubbl",35,"undirected"
"feel","bubbl",25,"undirected"
"think","bubbl",18,"undirected"
"look","bubbl",21,"undirected"
"mind","bubbl",4,"undirected"
"see","brace",17,"undirected"
"feel","brace",15,"undirected"
"think","brace",11,"undirected"
"look","brace",18,"undirected"
"mind","brace",3,"undirected"
"see","interfer",4,"undirected"
"feel","interfer",2,"undirected"
"think","interfer",7,"undirected"
"look","interfer",2,"undirected"
"mind","interfer",2,"undirected"
"see","shatter",17,"undirected"
"feel","shatter",16,"undirected"
"think","shatter",10,"undirected"
"look","shatter",23,"undirected"
"mind","shatter",1,"undirected"
"see","inspect",14,"undirected"
"feel","inspect",8,"undirected"
"think","inspect",15,"undirected"
"look","inspect",21,"undirected"
"mind","inspect",3,"undirected"
"see","cavern",7,"undirected"
"feel","cavern",5,"undirected"
"think","cavern",1,"undirected"
"look","cavern",2,"undirected"
"mind","cavern",2,"undirected"
"see","smaller",30,"undirected"
"feel","smaller",13,"undirected"
"think","smaller",18,"undirected"
"look","smaller",25,"undirected"
"mind","smaller",7,"undirected"
"see","boom",11,"undirected"
"feel","boom",11,"undirected"
"think","boom",7,"undirected"
"look","boom",7,"undirected"
"mind","boom",2,"undirected"
"see","steel",41,"undirected"
"feel","steel",19,"undirected"
"think","steel",18,"undirected"
"look","steel",23,"undirected"
"mind","steel",1,"undirected"
"see","theori",14,"undirected"
"feel","theori",7,"undirected"
"think","theori",22,"undirected"
"look","theori",17,"undirected"
"mind","theori",10,"undirected"
"see","rebel",2,"undirected"
"feel","rebel",5,"undirected"
"think","rebel",3,"undirected"
"look","rebel",2,"undirected"
"mind","rebel",3,"undirected"
"see","dart",32,"undirected"
"feel","dart",12,"undirected"
"think","dart",21,"undirected"
"look","dart",41,"undirected"
"mind","dart",2,"undirected"
"see","speaker",7,"undirected"
"feel","speaker",9,"undirected"
"think","speaker",7,"undirected"
"look","speaker",8,"undirected"
"mind","speaker",1,"undirected"
"see","stumbl",41,"undirected"
"feel","stumbl",27,"undirected"
"think","stumbl",28,"undirected"
"look","stumbl",35,"undirected"
"mind","stumbl",7,"undirected"
"see","blur",31,"undirected"
"feel","blur",10,"undirected"
"think","blur",10,"undirected"
"look","blur",12,"undirected"
"mind","blur",9,"undirected"
"see","flood",15,"undirected"
"feel","flood",36,"undirected"
"think","flood",35,"undirected"
"look","flood",14,"undirected"
"mind","flood",22,"undirected"
"see","perimet",11,"undirected"
"feel","perimet",8,"undirected"
"think","perimet",9,"undirected"
"look","perimet",10,"undirected"
"see","tool",10,"undirected"
"feel","tool",13,"undirected"
"think","tool",11,"undirected"
"look","tool",11,"undirected"
"mind","tool",2,"undirected"
"see","isol",3,"undirected"
"feel","isol",11,"undirected"
"think","isol",8,"undirected"
"look","isol",2,"undirected"
"mind","isol",2,"undirected"
"see","suppress",8,"undirected"
"feel","suppress",10,"undirected"
"think","suppress",14,"undirected"
"look","suppress",14,"undirected"
"mind","suppress",8,"undirected"
"see","energi",22,"undirected"
"feel","energi",40,"undirected"
"think","energi",26,"undirected"
"look","energi",22,"undirected"
"mind","energi",5,"undirected"
"see","scienc",6,"undirected"
"feel","scienc",7,"undirected"
"think","scienc",12,"undirected"
"look","scienc",11,"undirected"
"mind","scienc",1,"undirected"
"see","strategi",8,"undirected"
"feel","strategi",7,"undirected"
"think","strategi",15,"undirected"
"look","strategi",5,"undirected"
"mind","strategi",7,"undirected"
"see","snag",5,"undirected"
"think","snag",6,"undirected"
"look","snag",7,"undirected"
"mind","snag",2,"undirected"
"see","ramp",24,"undirected"
"feel","ramp",7,"undirected"
"think","ramp",7,"undirected"
"look","ramp",19,"undirected"
"mind","ramp",6,"undirected"
"see","slid",45,"undirected"
"feel","slid",44,"undirected"
"think","slid",44,"undirected"
"look","slid",68,"undirected"
"mind","slid",17,"undirected"
"see","snort",10,"undirected"
"feel","snort",6,"undirected"
"think","snort",10,"undirected"
"look","snort",18,"undirected"
"mind","snort",3,"undirected"
"see","applic",4,"undirected"
"feel","applic",1,"undirected"
"think","applic",5,"undirected"
"look","applic",6,"undirected"
"mind","applic",1,"undirected"
"see","click",64,"undirected"
"feel","click",33,"undirected"
"think","click",26,"undirected"
"look","click",53,"undirected"
"mind","click",9,"undirected"
"see","yank",22,"undirected"
"feel","yank",25,"undirected"
"think","yank",15,"undirected"
"look","yank",22,"undirected"
"mind","yank",1,"undirected"
"see","swirl",23,"undirected"
"feel","swirl",17,"undirected"
"think","swirl",11,"undirected"
"look","swirl",14,"undirected"
"mind","swirl",8,"undirected"
"see","dose",1,"undirected"
"feel","dose",4,"undirected"
"think","dose",5,"undirected"
"look","dose",2,"undirected"
"see","scowl",25,"undirected"
"feel","scowl",10,"undirected"
"think","scowl",21,"undirected"
"look","scowl",41,"undirected"
"mind","scowl",4,"undirected"
"see","definit",18,"undirected"
"feel","definit",17,"undirected"
"think","definit",26,"undirected"
"look","definit",31,"undirected"
"mind","definit",6,"undirected"
"see","streak",21,"undirected"
"feel","streak",11,"undirected"
"think","streak",4,"undirected"
"look","streak",10,"undirected"
"see","lung",22,"undirected"
"feel","lung",48,"undirected"
"think","lung",20,"undirected"
"look","lung",17,"undirected"
"mind","lung",8,"undirected"
"see","patrol",10,"undirected"
"feel","patrol",6,"undirected"
"think","patrol",7,"undirected"
"look","patrol",10,"undirected"
"mind","patrol",1,"undirected"
"see","claw",11,"undirected"
"feel","claw",19,"undirected"
"think","claw",11,"undirected"
"look","claw",15,"undirected"
"mind","claw",7,"undirected"
"see","onlin",9,"undirected"
"feel","onlin",9,"undirected"
"think","onlin",5,"undirected"
"look","onlin",9,"undirected"
"mind","onlin",1,"undirected"
"see","administr",7,"undirected"
"feel","administr",2,"undirected"
"think","administr",5,"undirected"
"look","administr",4,"undirected"
"see","fli",74,"undirected"
"feel","fli",45,"undirected"
"think","fli",44,"undirected"
"look","fli",42,"undirected"
"mind","fli",7,"undirected"
"see","break",59,"undirected"
"feel","break",61,"undirected"
"think","break",78,"undirected"
"look","break",57,"undirected"
"mind","break",25,"undirected"
"see","decay",4,"undirected"
"feel","decay",3,"undirected"
"think","decay",2,"undirected"
"look","decay",7,"undirected"
"see","depend",7,"undirected"
"feel","depend",10,"undirected"
"think","depend",17,"undirected"
"look","depend",9,"undirected"
"mind","depend",4,"undirected"
"see","strap",38,"undirected"
"feel","strap",24,"undirected"
"think","strap",22,"undirected"
"look","strap",32,"undirected"
"mind","strap",4,"undirected"
"see","asid",46,"undirected"
"feel","asid",23,"undirected"
"think","asid",63,"undirected"
"look","asid",57,"undirected"
"mind","asid",12,"undirected"
"see","soldier",81,"undirected"
"feel","soldier",21,"undirected"
"think","soldier",42,"undirected"
"look","soldier",62,"undirected"
"mind","soldier",10,"undirected"
"see","liter",7,"undirected"
"feel","liter",8,"undirected"
"think","liter",3,"undirected"
"look","liter",6,"undirected"
"mind","liter",3,"undirected"
"see","result",29,"undirected"
"feel","result",15,"undirected"
"think","result",14,"undirected"
"look","result",17,"undirected"
"mind","result",7,"undirected"
"see","flight",27,"undirected"
"feel","flight",15,"undirected"
"think","flight",30,"undirected"
"look","flight",32,"undirected"
"mind","flight",3,"undirected"
"see","tower",60,"undirected"
"feel","tower",18,"undirected"
"think","tower",16,"undirected"
"look","tower",37,"undirected"
"mind","tower",5,"undirected"
"see","cautious",29,"undirected"
"feel","cautious",10,"undirected"
"think","cautious",9,"undirected"
"look","cautious",17,"undirected"
"mind","cautious",4,"undirected"
"see","burst",39,"undirected"
"feel","burst",40,"undirected"
"think","burst",29,"undirected"
"look","burst",31,"undirected"
"mind","burst",8,"undirected"
"see","ladder",18,"undirected"
"feel","ladder",10,"undirected"
"think","ladder",10,"undirected"
"look","ladder",28,"undirected"
"mind","ladder",1,"undirected"
"see","file",20,"undirected"
"feel","file",14,"undirected"
"think","file",24,"undirected"
"look","file",30,"undirected"
"mind","file",14,"undirected"
"see","rocket",10,"undirected"
"feel","rocket",7,"undirected"
"think","rocket",4,"undirected"
"look","rocket",5,"undirected"
"see","sacrific",5,"undirected"
"feel","sacrific",2,"undirected"
"think","sacrific",4,"undirected"
"look","sacrific",5,"undirected"
"mind","sacrific",1,"undirected"
"see","adjust",47,"undirected"
"feel","adjust",20,"undirected"
"think","adjust",22,"undirected"
"look","adjust",31,"undirected"
"mind","adjust",7,"undirected"
"see","potenti",8,"undirected"
"feel","potenti",8,"undirected"
"think","potenti",15,"undirected"
"look","potenti",19,"undirected"
"mind","potenti",7,"undirected"
"see","um",8,"undirected"
"feel","um",2,"undirected"
"think","um",7,"undirected"
"look","um",13,"undirected"
"see","instant",72,"undirected"
"feel","instant",74,"undirected"
"think","instant",70,"undirected"
"look","instant",54,"undirected"
"mind","instant",21,"undirected"
"see","cooper",3,"undirected"
"feel","cooper",9,"undirected"
"think","cooper",12,"undirected"
"look","cooper",3,"undirected"
"mind","cooper",1,"undirected"
"see","resourc",1,"undirected"
"feel","resourc",11,"undirected"
"think","resourc",8,"undirected"
"look","resourc",10,"undirected"
"mind","resourc",2,"undirected"
"see","prevent",9,"undirected"
"feel","prevent",6,"undirected"
"think","prevent",18,"undirected"
"look","prevent",5,"undirected"
"mind","prevent",3,"undirected"
"see","vital",5,"undirected"
"feel","vital",5,"undirected"
"think","vital",15,"undirected"
"look","vital",4,"undirected"
"mind","vital",3,"undirected"
"see","govern",13,"undirected"
"feel","govern",9,"undirected"
"think","govern",27,"undirected"
"look","govern",17,"undirected"
"mind","govern",5,"undirected"
"see","media",13,"undirected"
"feel","media",2,"undirected"
"think","media",3,"undirected"
"look","media",8,"undirected"
"see","uh",10,"undirected"
"feel","uh",3,"undirected"
"think","uh",8,"undirected"
"look","uh",14,"undirected"
"see","descend",23,"undirected"
"feel","descend",28,"undirected"
"think","descend",22,"undirected"
"look","descend",17,"undirected"
"mind","descend",6,"undirected"
"see","elev",33,"undirected"
"feel","elev",26,"undirected"
"think","elev",26,"undirected"
"look","elev",39,"undirected"
"mind","elev",4,"undirected"
"see","strode",11,"undirected"
"feel","strode",11,"undirected"
"think","strode",10,"undirected"
"look","strode",17,"undirected"
"mind","strode",2,"undirected"
"see","intellig",14,"undirected"
"feel","intellig",7,"undirected"
"think","intellig",29,"undirected"
"look","intellig",14,"undirected"
"mind","intellig",9,"undirected"
"see","pilot",39,"undirected"
"feel","pilot",12,"undirected"
"think","pilot",19,"undirected"
"look","pilot",35,"undirected"
"mind","pilot",2,"undirected"
"see","organ",22,"undirected"
"feel","organ",19,"undirected"
"think","organ",39,"undirected"
"look","organ",16,"undirected"
"mind","organ",13,"undirected"
"see","holster",8,"undirected"
"feel","holster",5,"undirected"
"think","holster",8,"undirected"
"look","holster",15,"undirected"
"mind","holster",1,"undirected"
"see","flank",17,"undirected"
"feel","flank",6,"undirected"
"think","flank",4,"undirected"
"look","flank",11,"undirected"
"mind","flank",2,"undirected"
"see","mechan",33,"undirected"
"feel","mechan",24,"undirected"
"think","mechan",17,"undirected"
"look","mechan",25,"undirected"
"mind","mechan",4,"undirected"
"see","basic",11,"undirected"
"feel","basic",6,"undirected"
"think","basic",7,"undirected"
"look","basic",16,"undirected"
"mind","basic",4,"undirected"
"see","sooner",5,"undirected"
"feel","sooner",3,"undirected"
"think","sooner",13,"undirected"
"look","sooner",13,"undirected"
"mind","sooner",1,"undirected"
"see","pistol",56,"undirected"
"feel","pistol",31,"undirected"
"think","pistol",28,"undirected"
"look","pistol",73,"undirected"
"mind","pistol",3,"undirected"
"see","distribut",3,"undirected"
"feel","distribut",1,"undirected"
"think","distribut",1,"undirected"
"look","distribut",3,"undirected"
"mind","distribut",1,"undirected"
"see","bomb",20,"undirected"
"feel","bomb",15,"undirected"
"think","bomb",32,"undirected"
"look","bomb",27,"undirected"
"mind","bomb",3,"undirected"
"see","radiat",11,"undirected"
"feel","radiat",21,"undirected"
"think","radiat",11,"undirected"
"look","radiat",17,"undirected"
"mind","radiat",3,"undirected"
"see","degre",11,"undirected"
"feel","degre",12,"undirected"
"think","degre",11,"undirected"
"look","degre",21,"undirected"
"mind","degre",1,"undirected"
"see","platform",24,"undirected"
"feel","platform",9,"undirected"
"think","platform",21,"undirected"
"look","platform",27,"undirected"
"mind","platform",3,"undirected"
"see","smash",15,"undirected"
"feel","smash",9,"undirected"
"think","smash",13,"undirected"
"look","smash",15,"undirected"
"mind","smash",2,"undirected"
"see","wideey",6,"undirected"
"feel","wideey",4,"undirected"
"think","wideey",2,"undirected"
"look","wideey",20,"undirected"
"mind","wideey",1,"undirected"
"see","manipul",15,"undirected"
"feel","manipul",5,"undirected"
"think","manipul",12,"undirected"
"look","manipul",7,"undirected"
"mind","manipul",6,"undirected"
"see","explor",16,"undirected"
"feel","explor",13,"undirected"
"think","explor",17,"undirected"
"look","explor",12,"undirected"
"mind","explor",7,"undirected"
"see","region",11,"undirected"
"think","region",11,"undirected"
"look","region",6,"undirected"
"mind","region",1,"undirected"
"see","function",15,"undirected"
"feel","function",11,"undirected"
"think","function",26,"undirected"
"look","function",10,"undirected"
"mind","function",14,"undirected"
"see","biggest",14,"undirected"
"think","biggest",5,"undirected"
"look","biggest",6,"undirected"
"see","chamber",25,"undirected"
"feel","chamber",20,"undirected"
"think","chamber",12,"undirected"
"look","chamber",31,"undirected"
"mind","chamber",10,"undirected"
"see","guid",24,"undirected"
"feel","guid",15,"undirected"
"think","guid",26,"undirected"
"look","guid",25,"undirected"
"mind","guid",8,"undirected"
"see","origin",21,"undirected"
"feel","origin",8,"undirected"
"think","origin",22,"undirected"
"look","origin",18,"undirected"
"mind","origin",8,"undirected"
"see","hull",24,"undirected"
"feel","hull",11,"undirected"
"think","hull",10,"undirected"
"look","hull",18,"undirected"
"mind","hull",4,"undirected"
"see","vote",3,"undirected"
"feel","vote",7,"undirected"
"think","vote",6,"undirected"
"look","vote",7,"undirected"
"mind","vote",1,"undirected"
"see","net",18,"undirected"
"feel","net",8,"undirected"
"think","net",11,"undirected"
"look","net",14,"undirected"
"mind","net",3,"undirected"
"see","retriev",14,"undirected"
"feel","retriev",11,"undirected"
"think","retriev",32,"undirected"
"look","retriev",27,"undirected"
"mind","retriev",5,"undirected"
"see","mount",13,"undirected"
"feel","mount",9,"undirected"
"think","mount",12,"undirected"
"look","mount",21,"undirected"
"mind","mount",1,"undirected"
"see","dome",34,"undirected"
"feel","dome",3,"undirected"
"think","dome",13,"undirected"
"look","dome",22,"undirected"
"mind","dome",3,"undirected"
"see","spine",14,"undirected"
